506972178006,NA,NA,NA,NA
668810643918,NA,NA,NA,NA
692214493268,NA,NA,NA,NA
656828276205,NA,NA,NA,NA
441011198395,NA,NA,NA,NA
781183765090,NA,NA,NA,NA
047117328058,NA,NA,NA,NA
872275050680,NA,NA,NA,NA
717525622551,NA,NA,NA,NA
222051135762,NA,NA,NA,NA
445695334986,NA,NA,NA,NA
697184387777,NA,NA,NA,NA
928930979793,NA,NA,NA,NA
898350362909,NA,NA,NA,NA
494090447386,2,5,6,7
674963340379,NA,NA,NA,NA
724050436551,NA,NA,NA,NA
440228383456,NA,NA,NA,NA
846072523564,NA,NA,NA,NA
000200381226,NA,NA,NA,NA
996466711664,NA,NA,NA,NA
629713499485,NA,NA,NA,NA
360325578178,NA,NA,NA,NA
165958938703,NA,NA,NA,NA
969495105149,NA,NA,NA,NA
501285606051,NA,NA,NA,NA
645386019650,NA,NA,NA,NA
565478029912,NA,NA,NA,NA
656329459973,NA,NA,NA,NA
565596192978,NA,NA,NA,NA
725208773501,2,5,1,6
200115324774,NA,NA,NA,NA
016036032386,NA,NA,NA,NA
158446864562,NA,NA,NA,NA
492783325721,NA,NA,NA,NA
468970339319,NA,NA,NA,NA
186862493944,NA,NA,NA,NA
874572527182,NA,NA,NA,NA
080147261496,NA,NA,NA,NA
915217664935,NA,NA,NA,NA
352025756101,NA,NA,NA,NA
695374812899,NA,NA,NA,NA
309685840870,NA,NA,NA,NA
280112243852,NA,NA,NA,NA
697056250253,NA,NA,NA,NA
569511093924,NA,NA,NA,NA
544073651807,NA,NA,NA,NA
165359032603,NA,NA,NA,NA
544405305809,NA,NA,NA,NA
016760063558,NA,NA,NA,NA
739974217047,NA,NA,NA,NA
109965177619,NA,NA,NA,NA
755716589516,NA,NA,NA,NA
934070361798,NA,NA,NA,NA
191648460451,NA,NA,NA,NA
236169492895,NA,NA,NA,NA
424590563731,NA,NA,NA,NA
674649570519,NA,NA,NA,NA
757017534941,NA,NA,NA,NA
503213627142,NA,NA,NA,NA
498360519509,NA,NA,NA,NA
924305413802,NA,NA,NA,NA
974256660888,NA,NA,NA,NA
887882200487,NA,NA,NA,NA
946900966346,NA,NA,NA,NA
867486156292,NA,NA,NA,NA
865470412364,2,6,6,7
694101389732,NA,NA,NA,NA
344887017021,NA,NA,NA,NA
412145621810,NA,NA,NA,NA
348115352388,NA,NA,NA,NA
483041601797,NA,NA,NA,NA
435467715706,NA,NA,NA,NA
983909218675,NA,NA,NA,NA
329975794642,NA,NA,NA,NA
907677862823,NA,NA,NA,NA
746448071447,NA,NA,NA,NA
314300964642,NA,NA,NA,NA
309518680036,NA,NA,NA,NA
115068246018,NA,NA,NA,NA
259137997278,NA,NA,NA,NA
468045107249,NA,NA,NA,NA
356940293471,NA,NA,NA,NA
746562711041,NA,NA,NA,NA
121311643821,2,7,6,5
593807681767,NA,NA,NA,NA
329789493375,1,6,6,3
161639142298,NA,NA,NA,NA
752045785659,NA,NA,NA,NA
188918119961,NA,NA,NA,NA
726815776465,NA,NA,NA,NA
971990934984,2,4,6,7
621558452326,NA,NA,NA,NA
202381733219,NA,NA,NA,NA
850335359253,NA,NA,NA,NA
988797512382,NA,NA,NA,NA
676571639366,NA,NA,NA,NA
275495325454,NA,NA,NA,NA
064055906360,NA,NA,NA,NA
144056027062,NA,NA,NA,NA
729456582922,NA,NA,NA,NA
335698401267,NA,NA,NA,NA
281310011162,NA,NA,NA,NA
979094492418,NA,NA,NA,NA
981343248316,NA,NA,NA,NA
431048828028,NA,NA,NA,NA
594636712746,NA,NA,NA,NA
279635478964,NA,NA,NA,NA
887246618704,NA,NA,NA,NA
014331660090,NA,NA,NA,NA
924822987847,2,4,6,8
667334379147,NA,NA,NA,NA
214427406935,NA,NA,NA,NA
164436006086,NA,NA,NA,NA
497153473011,NA,NA,NA,NA
405316549603,NA,NA,NA,NA
817122701266,NA,NA,NA,NA
057320858142,NA,NA,NA,NA
343876401209,1,7,6,5
211611461824,NA,NA,NA,NA
019547017670,NA,NA,NA,NA
009592033233,NA,NA,NA,NA
224489953815,NA,NA,NA,NA
142570473348,NA,NA,NA,NA
312617114837,NA,NA,NA,NA
838221899682,NA,NA,NA,NA
826503088731,NA,NA,NA,NA
373040797905,2,6,6,7
907973984829,NA,NA,NA,NA
890464508764,NA,NA,NA,NA
713826204443,NA,NA,NA,NA
875685787530,NA,NA,NA,NA
073369731377,NA,NA,NA,NA
143358338168,NA,NA,NA,NA
985144314453,NA,NA,NA,NA
632368278395,NA,NA,NA,NA
046605121891,NA,NA,NA,NA
145594934929,NA,NA,NA,NA
440987619205,0,12,6,1
843890384372,NA,NA,NA,NA
804528137289,NA,NA,NA,NA
585881781135,NA,NA,NA,NA
871780709965,NA,NA,NA,NA
170664502730,NA,NA,NA,NA
613073031704,NA,NA,NA,NA
518622232432,0,12,6,1
378929691121,NA,NA,NA,NA
484580306783,NA,NA,NA,NA
825128247503,NA,NA,NA,NA
186706489910,NA,NA,NA,NA
249748490188,NA,NA,NA,NA
695500655542,1,6,6,1
261723749582,2,5,6,1
008777350562,NA,NA,NA,NA
279800075051,NA,NA,NA,NA
640589284703,NA,NA,NA,NA
598338543935,NA,NA,NA,NA
885342277308,NA,NA,NA,NA
423485689285,NA,NA,NA,NA
944429268659,2,6,6,2
926806195961,2,4,6,2
737597556063,2,6,6,7
329283295478,NA,NA,NA,NA
239809650983,NA,NA,NA,NA
962240888033,NA,NA,NA,NA
840844573525,NA,NA,NA,NA
395925816994,NA,NA,NA,NA
271941062376,NA,NA,NA,NA
841953054516,2,6,6,2
997276305945,NA,NA,NA,NA
274736316482,NA,NA,NA,NA
749916357782,NA,NA,NA,NA
837984809608,1,7,6,12
411603371268,NA,NA,NA,NA
430680630643,NA,NA,NA,NA
713922390567,NA,NA,NA,NA
661599739759,NA,NA,NA,NA
442288722196,NA,NA,NA,NA
474989233279,1,7,6,7
156784321283,NA,NA,NA,NA
779226109588,NA,NA,NA,NA
028083662844,1,6,6,7
087467790687,NA,NA,NA,NA
361635711685,NA,NA,NA,NA
255607113194,1,8,6,7
830563940568,NA,NA,NA,NA
979450516300,1,5,6,7
419063579691,NA,NA,NA,NA
141785162584,NA,NA,NA,NA
954351539917,NA,NA,NA,NA
386716921911,NA,NA,NA,NA
462144130610,NA,NA,NA,NA
523652905806,NA,NA,NA,NA
434901660211,NA,NA,NA,NA
108030419595,NA,NA,NA,NA
249320401448,NA,NA,NA,NA
761453355999,NA,NA,NA,NA
271071776787,NA,NA,NA,NA
495362614513,0,12,6,1
678780564172,NA,NA,NA,NA
627770311460,NA,NA,NA,NA
404600243270,1,7,6,7
574220839489,NA,NA,NA,NA
945956210288,2,7,6,7
187953986455,NA,NA,NA,NA
755920340491,NA,NA,NA,NA
328454865770,NA,NA,NA,NA
789694550439,2,2,6,10
270281560305,2,6,6,7
582093240047,NA,NA,NA,NA
726911083860,NA,NA,NA,NA
531824916806,NA,NA,NA,NA
638384609043,NA,NA,NA,NA
655025301852,NA,NA,NA,NA
990715999331,NA,NA,NA,NA
064658637268,NA,NA,NA,NA
589406175809,NA,NA,NA,NA
406914730830,NA,NA,NA,NA
092105924983,NA,NA,NA,NA
219010857657,NA,NA,NA,NA
562993211067,NA,NA,NA,NA
664800577888,NA,NA,NA,NA
342795972214,NA,NA,NA,NA
227769141079,NA,NA,NA,NA
152411315260,NA,NA,NA,NA
635037781925,NA,NA,NA,NA
095458927966,NA,NA,NA,NA
451288273958,NA,NA,NA,NA
937779858815,NA,NA,NA,NA
378350052620,NA,NA,NA,NA
702677044802,NA,NA,NA,NA
387645562408,NA,NA,NA,NA
454113801189,NA,NA,NA,NA
665348091864,NA,NA,NA,NA
610920806625,1,5,6,7
075386830339,NA,NA,NA,NA
619072341860,0,12,6,1
075069779287,1,7,6,7
390212477391,2,5,6,7
806232482976,NA,NA,NA,NA
851363521169,NA,NA,NA,NA
505848164187,NA,NA,NA,NA
469334814478,NA,NA,NA,NA
132251071026,NA,NA,NA,NA
564316827071,NA,NA,NA,NA
084954957400,NA,NA,NA,NA
093824346866,NA,NA,NA,NA
066114780088,NA,NA,NA,NA
061711646767,NA,NA,NA,NA
240042473990,NA,NA,NA,NA
791409060880,NA,NA,NA,NA
261912488917,NA,NA,NA,NA
271472786486,NA,NA,NA,NA
086916403663,NA,NA,NA,NA
386286012605,NA,NA,NA,NA
286054829165,NA,NA,NA,NA
641294376854,NA,NA,NA,NA
874091435587,NA,NA,NA,NA
816843452943,0,12,6,1
468740870066,NA,NA,NA,NA
302326934025,NA,NA,NA,NA
700399706301,NA,NA,NA,NA
727529790697,NA,NA,NA,NA
897218090891,NA,NA,NA,NA
421725930161,NA,NA,NA,NA
219541665019,NA,NA,NA,NA
690558058146,NA,NA,NA,NA
493723217478,NA,NA,NA,NA
228814615683,NA,NA,NA,NA
559716578134,1,6,6,7
760202406413,NA,NA,NA,NA
843857147036,NA,NA,NA,NA
076604912207,NA,NA,NA,NA
054717356760,NA,NA,NA,NA
913732512179,NA,NA,NA,NA
158373186125,NA,NA,NA,NA
448826577464,NA,NA,NA,NA
140030210212,NA,NA,NA,NA
150929082954,NA,NA,NA,NA
252756697965,NA,NA,NA,NA
923426265474,NA,NA,NA,NA
375716288743,2,10,6,7
897543394006,NA,NA,NA,NA
828373182084,NA,NA,NA,NA
183047668142,NA,NA,NA,NA
182491555496,NA,NA,NA,NA
373172585096,NA,NA,NA,NA
897521002328,2,8,6,7
894487624726,NA,NA,NA,NA
807060069097,NA,NA,NA,NA
301392292885,NA,NA,NA,NA
715248592910,1,9,6,7
731253529760,2,5,6,1
329304447619,NA,NA,NA,NA
630354762617,NA,NA,NA,NA
885127528775,NA,NA,NA,NA
356627129555,NA,NA,NA,NA
834929942645,NA,NA,NA,NA
129904746509,1,5,6,5
551279729937,NA,NA,NA,NA
424011027889,NA,NA,NA,NA
838038398301,NA,NA,NA,NA
520401913078,NA,NA,NA,NA
855194911124,NA,NA,NA,NA
647064266256,2,9,6,7
499654871507,NA,NA,NA,NA
799718389736,NA,NA,NA,NA
178081210758,NA,NA,NA,NA
694794897305,NA,NA,NA,NA
104722583198,2,4,6,6
820985697545,NA,NA,NA,NA
611968440457,NA,NA,NA,NA
115435520989,NA,NA,NA,NA
211072432686,NA,NA,NA,NA
697035716853,NA,NA,NA,NA
368636614708,NA,NA,NA,NA
036321405742,NA,NA,NA,NA
975448715506,NA,NA,NA,NA
703047084645,NA,NA,NA,NA
192600590417,NA,NA,NA,NA
589732176984,NA,NA,NA,NA
593865499432,NA,NA,NA,NA
312999678197,NA,NA,NA,NA
257388708629,NA,NA,NA,NA
829771818137,2,6,6,7
808368395767,NA,NA,NA,NA
623239667693,NA,NA,NA,NA
672198556323,NA,NA,NA,NA
494766990354,NA,NA,NA,NA
958897904815,NA,NA,NA,NA
985319051114,2,7,6,7
285749327031,NA,NA,NA,NA
326779453732,NA,NA,NA,NA
897077534595,1,3,6,8
874365893700,NA,NA,NA,NA
091278005265,2,7,6,1
440471859009,2,7,6,7
883866127673,NA,NA,NA,NA
245324413322,NA,NA,NA,NA
696310739967,NA,NA,NA,NA
857612666247,NA,NA,NA,NA
833072390558,1,5,6,7
237926798659,1,8,6,1
264150393407,NA,NA,NA,NA
159912760885,NA,NA,NA,NA
292829552358,NA,NA,NA,NA
472134133969,1,6,6,8
699760509670,1,9,6,7
865419797039,NA,NA,NA,NA
817164979919,NA,NA,NA,NA
943094561823,1,7,6,8
423564675344,NA,NA,NA,NA
685440025021,NA,NA,NA,NA
772120592882,1,6,6,9
165454482508,NA,NA,NA,NA
580687775859,NA,NA,NA,NA
480078820765,NA,NA,NA,NA
688872772263,NA,NA,NA,NA
340226035488,1,7,6,7
396004439578,NA,NA,NA,NA
810048836015,NA,NA,NA,NA
369158078062,NA,NA,NA,NA
046708654585,NA,NA,NA,NA
771844695238,NA,NA,NA,NA
213371059144,NA,NA,NA,NA
105135200999,NA,NA,NA,NA
588329400651,NA,NA,NA,NA
354103031877,2,7,6,7
057343726271,NA,NA,NA,NA
879615181215,NA,NA,NA,NA
453940013647,NA,NA,NA,NA
881272238925,NA,NA,NA,NA
182391597222,NA,NA,NA,NA
472852029624,1,6,6,7
860774141858,NA,NA,NA,NA
429520852810,2,6,6,7
237341798082,NA,NA,NA,NA
646870447113,NA,NA,NA,NA
048439787402,NA,NA,NA,NA
825825159381,NA,NA,NA,NA
973719399895,NA,NA,NA,NA
544976332100,1,7,6,7
221057473912,NA,NA,NA,NA
914752348239,NA,NA,NA,NA
678294249406,NA,NA,NA,NA
582138155092,NA,NA,NA,NA
307514913640,NA,NA,NA,NA
877209411932,NA,NA,NA,NA
162382716896,NA,NA,NA,NA
993732694400,NA,NA,NA,NA
648637681920,NA,NA,NA,NA
068451845163,NA,NA,NA,NA
948229955326,NA,NA,NA,NA
115397573417,1,8,6,7
048838767480,NA,NA,NA,NA
981794678746,NA,NA,NA,NA
697782081561,NA,NA,NA,NA
338115832920,2,6,6,8
763785696747,NA,NA,NA,NA
777435689130,NA,NA,NA,NA
966584411839,1,7,6,7
026683045636,NA,NA,NA,NA
617338178390,NA,NA,NA,NA
801401621738,2,7,6,7
448563589738,NA,NA,NA,NA
242343981778,NA,NA,NA,NA
388882891150,NA,NA,NA,NA
760663054674,NA,NA,NA,NA
318722313129,NA,NA,NA,NA
885289034493,NA,NA,NA,NA
514393514033,NA,NA,NA,NA
407105113692,NA,NA,NA,NA
706983414641,1,5,6,1
829578173591,NA,NA,NA,NA
230971715840,NA,NA,NA,NA
192680534555,NA,NA,NA,NA
518394633646,NA,NA,NA,NA
423904241490,NA,NA,NA,NA
763658956942,NA,NA,NA,NA
355743371372,NA,NA,NA,NA
416724213833,NA,NA,NA,NA
981197948842,NA,NA,NA,NA
757707779956,NA,NA,NA,NA
492514602532,1,7,6,1
602680179326,NA,NA,NA,NA
757459800848,NA,NA,NA,NA
983410623386,NA,NA,NA,NA
527289627729,NA,NA,NA,NA
530717579124,1,5,6,7
912606885595,NA,NA,NA,NA
970804465217,NA,NA,NA,NA
236431079187,2,6,6,7
372200239465,NA,NA,NA,NA
753210876130,NA,NA,NA,NA
867078432882,NA,NA,NA,NA
090127871500,NA,NA,NA,NA
221088511979,NA,NA,NA,NA
597274278347,NA,NA,NA,NA
576315065384,NA,NA,NA,NA
448426429085,NA,NA,NA,NA
789642124421,2,7,6,7
826479602815,NA,NA,NA,NA
463345754360,NA,NA,NA,NA
335258844788,NA,NA,NA,NA
525256811120,2,5,6,7
009183015135,NA,NA,NA,NA
765904996912,NA,NA,NA,NA
533226974226,NA,NA,NA,NA
305397636110,NA,NA,NA,NA
378338423664,NA,NA,NA,NA
250578364558,NA,NA,NA,NA
120666991539,NA,NA,NA,NA
063718640764,NA,NA,NA,NA
327780940715,2,8,6,7
814897834240,2,7,6,7
546572126335,1,7,6,7
597328215809,NA,NA,NA,NA
996917264935,NA,NA,NA,NA
563893192002,NA,NA,NA,NA
736722743825,2,4,6,2
959611879043,NA,NA,NA,NA
847880774926,NA,NA,NA,NA
283793760865,NA,NA,NA,NA
486016138696,NA,NA,NA,NA
125599883635,NA,NA,NA,NA
256892574224,NA,NA,NA,NA
738823111761,NA,NA,NA,NA
548168288652,NA,NA,NA,NA
570200015648,NA,NA,NA,NA
332289535603,NA,NA,NA,NA
721914836444,NA,NA,NA,NA
164726673570,NA,NA,NA,NA
271102637527,NA,NA,NA,NA
114989719688,NA,NA,NA,NA
138085593750,NA,NA,NA,NA
157216025530,NA,NA,NA,NA
159687766642,NA,NA,NA,NA
598981489488,NA,NA,NA,NA
110080267447,NA,NA,NA,NA
227778873163,NA,NA,NA,NA
079351556318,1,5,6,7
262412469056,NA,NA,NA,NA
710616678792,NA,NA,NA,NA
510645068034,NA,NA,NA,NA
846718015095,NA,NA,NA,NA
091830646855,NA,NA,NA,NA
112316507253,NA,NA,NA,NA
842869805405,NA,NA,NA,NA
205424132470,NA,NA,NA,NA
854852603831,NA,NA,NA,NA
437235367998,NA,NA,NA,NA
830158893091,NA,NA,NA,NA
053771152895,NA,NA,NA,NA
253806731604,NA,NA,NA,NA
837731348623,NA,NA,NA,NA
233240254564,NA,NA,NA,NA
167160978701,NA,NA,NA,NA
346357350141,NA,NA,NA,NA
849402932118,NA,NA,NA,NA
819986108805,NA,NA,NA,NA
786985185835,NA,NA,NA,NA
154820159334,NA,NA,NA,NA
010828027853,NA,NA,NA,NA
091133787977,NA,NA,NA,NA
859905814829,NA,NA,NA,NA
669351960106,NA,NA,NA,NA
336249242515,NA,NA,NA,NA
780298152971,NA,NA,NA,NA
249297713669,NA,NA,NA,NA
555840191095,NA,NA,NA,NA
993993253288,NA,NA,NA,NA
425050445230,NA,NA,NA,NA
517413146879,NA,NA,NA,NA
806875080468,NA,NA,NA,NA
231201152128,NA,NA,NA,NA
673133793063,NA,NA,NA,NA
202665470903,NA,NA,NA,NA
510858233348,NA,NA,NA,NA
106981633858,NA,NA,NA,NA
729731594815,NA,NA,NA,NA
607982749220,NA,NA,NA,NA
827096076315,NA,NA,NA,NA
512552061415,NA,NA,NA,NA
474722409505,NA,NA,NA,NA
176324063742,NA,NA,NA,NA
098202198842,NA,NA,NA,NA
836384050962,NA,NA,NA,NA
