4086128064,72990,753406,05377216526
9118661200,86684,859039,96368237044
7196100629,72990,847627,51748937654
2677078138,86684,317207,11929705277
8180483292,67200,555536,22805286135
7904625041,67200,555536,36647473329
3960954113,67200,555536,68553470881
0807420229,67200,555536,68553470881
5341122193,67200,555536,89775701700
9529678285,67200,555536,14321824451
6592452107,67200,555536,26096941865
2575292794,67200,555536,89775701700
9191038970,66457,957646,20194453791
7214511689,67200,371441,38370207130
5256141681,67200,555536,89775701700
0619989766,67200,555536,14321824451
4401594371,67200,555536,18788494282
3500179122,67200,704985,91805069450
4390106212,67200,555536,89775701700
1339354862,86684,317207,89990466373
1993906508,86684,317207,83399041301
0090718577,86684,317207,51620771079
5060764286,86684,317207,00349251634
4656466682,86684,317207,51620771079
7447175641,86684,317207,51620771079
1535248767,46196,95578,06566872880
6161235864,46196,95578,06566872880
2193514388,46196,95578,06566872880
7368618458,46196,95578,06566872880
9501895748,86684,431430,22333190613
1171534844,86684,431430,18724428047
1717172385,72990,753406,05377216526
2334268231,59810,984724,66707389741
0648665945,51509,923411,13223193615
3246255503,59810,984724,22694273476
4905705912,72990,753406,05377216526
4466199952,86684,859039,23435249535
9638224289,86684,317207,62369844559
2360564911,86684,859039,96592613269
1419258970,72990,547559,14986868614
5637792212,72990,547559,14986868614
4500760877,72990,547559,14986868614
6157589442,23948,782714,95937567993
5636769916,67200,555536,61341043096
9851263384,86684,317207,05175730163
5596053014,86684,317207,05175730163
4244434791,86684,14903,38059079576
3929229285,86684,14903,38059079576
9563915539,86684,14903,38059079576
2924770636,86684,891635,59024684178
6138153360,86684,23724,40576533251
6597953231,86684,23724,40576533251
0878283756,46196,493820,83718868003
6480056846,67200,555536,61341043096
6232272170,86684,859039,82299328395
7568102237,86684,859039,82299328395
3377549756,86684,317207,08909727192
5279959654,86684,859039,61506769565
3543258304,86684,859039,48446241295
8852398072,86684,14903,16547005428
2921542983,67200,424776,09961924682
9424220891,72990,503287,20885080993
4226635546,72990,590505,43791761252
6183034248,86684,23724,74996918938
8524101092,86684,23724,74996918938
4052768046,86684,23724,74996918938
0379064240,86684,23724,74996918938
7977696691,59810,984724,52150687032
0058624762,59810,984724,56746443816
5529351686,66457,97845,02707802974
1806424734,86684,72560,99722448223
8917071648,86684,626471,94980694359
5328820933,72990,847627,51748937654
5834632378,67200,371441,06378178487
6018145240,67200,371441,92066428322
9756968279,86684,626471,50909181731
4645932671,59810,421105,87476472786
6672693952,66457,597871,03211768837
5937397248,72990,590505,43791761252
5749562766,66457,957646,79136201384
7984427328,51509,178814,93520384200
4132028982,72990,547559,90484141519
5220108718,59810,421105,26667222847
0723063804,59810,421105,46373216604
3681199426,59810,421105,46373216604
9376649611,86684,859039,06785564128
7355534206,59810,784859,33369351497
7011499047,20449,172057,94015194317
6057964028,20449,172057,94015194317
7390373992,20449,172057,94015194317
9131029103,20449,172057,94015194317
0212667873,72990,547559,95371072727
4490075495,72990,547559,59626649453
5964818615,72990,547559,59626649453
9686569648,46196,753428,74726968284
0955007358,86684,317207,11929705277
6908998631,86684,317207,06088577355
7596922005,86684,317207,06088577355
8565603435,86684,317207,06088577355
8946912136,86684,317207,06088577355
4742165761,86684,317207,06088577355
3378622865,86684,317207,06088577355
1318262373,86684,317207,05175730163
9938542773,59810,784859,87319212867
4194547335,86684,912317,91985389422
1726266404,86684,884016,08699022789
9294470129,86684,884016,08699022789
1727511277,86684,884016,08699022789
6942754844,86684,23724,74996918938
7865984655,86684,23724,74996918938
7858967496,86684,23724,74996918938
6702883681,86684,859039,61506769565
7889718159,86684,23724,36898574461
0185943684,86684,23724,36898574461
3062654869,86684,23724,36898574461
7457900496,59810,784859,24572139584
6341818545,66457,774986,21067354990
7516564526,66457,774986,21067354990
2278184795,72990,547559,54203685174
3177772858,23948,230374,91312639764
0695476286,86684,317207,34832912991
1524081197,86684,317207,34832912991
1264625194,86684,317207,27403140886
3564638080,86684,608952,89539095853
8138283184,23948,583014,56724218784
5752513719,23948,583014,07963720005
3480872364,59810,784859,33369351497
7064012630,59810,421105,46373216604
0833606214,59810,421105,46373216604
3742582938,59810,421105,46373216604
4890609255,86684,317207,00349251634
6391261645,72990,547559,90484141519
5759888224,67200,704985,78499298842
7707300920,86684,626471,65342173072
3314710451,66457,97845,00408072782
0278143443,66457,774986,89305627594
8200690944,59810,784859,24572139584
0204609428,72990,753406,05377216526
0073616758,86684,431430,33497618382
9195950123,46196,150285,59938600067
1846275561,46196,95578,98254607354
6847412617,46196,493820,83718868003
4957254527,66457,774986,45268157513
9021971864,46196,692131,15912894804
7550522148,20449,888523,29430659690
3137104743,20449,888523,29430659690
3566075790,20449,888523,29430659690
6221014092,67200,424776,09961924682
0496049048,86684,23724,36898574461
0475168457,86684,23724,54424356716
4439505721,23948,583014,40945507474
8798715807,20449,172057,99802184808
0700120462,20449,172057,99802184808
2694110833,20449,172057,94015194317
2580801869,20449,172057,94015194317
7284728643,20449,172057,94015194317
8038402391,20449,172057,94015194317
6100924024,20449,172057,94015194317
1787634147,20449,172057,08388778196
3426020361,23948,782714,95937567993
3106012565,86684,713733,65905064773
4862312414,46196,953695,24097572030
8803069971,46196,692131,15912894804
4784735206,66457,774986,14750940231
3227868615,59810,896790,59392936077
9188355858,86684,891635,69070237144
2991356365,51509,400883,89902648341
4068539162,66457,952711,56947063815
7553092104,86684,626471,37526546252
3172618117,86684,72560,86259720103
3865299595,86684,72560,86259720103
9168305867,86684,72560,86259720103
2320578374,86684,317207,51620771079
9474919835,86684,317207,51620771079
4930452055,86684,317207,51620771079
3566177537,59810,583354,72825006432
2211525989,86684,626471,65342173072
1299087770,46196,150285,59938600067
5606277450,46196,753428,30109688583
5626524771,86684,317207,59333010103
3619987299,86684,317207,59333010103
6723823030,86684,317207,59333010103
1298266646,86684,317207,59333010103
2210967550,86684,317207,89990466373
6123403285,86684,23724,08889405449
9237476707,86684,23724,97164372588
2620332519,66457,774986,51980467744
0581927246,66457,774986,51980467744
2142591530,66457,774986,90721562599
3941132218,86684,14903,00824535900
5342553205,20449,172057,35176206936
3344609910,67200,371441,38370207130
7235696416,86684,317207,34832912991
3831909779,72990,547559,95371072727
8036026911,51509,214004,37668379285
2250527608,46196,753428,74726968284
7948693921,46196,753428,74726968284
3637218795,59810,784859,87319212867
1598159116,59810,784859,87319212867
4050090286,67200,733683,69264812441
9135529675,59810,405360,53532278874
7249072714,46196,953695,24097572030
3858605241,86684,294163,17944719438
0433495399,23948,583014,56724218784
6158735638,23948,583014,07963720005
0399940323,59810,421105,27803365384
3587987797,59810,421105,27803365384
4491591822,86684,859039,23435249535
1697946710,23948,782714,57094826635
4594812699,67200,371441,38370207130
8420818780,86684,317207,51620771079
0854084113,86684,23724,74996918938
1445304541,23948,350059,95550629146
7746801087,86684,626471,37526546252
8789216499,86684,884016,08699022789
4498062059,86684,884016,08699022789
2789601060,86684,884016,08699022789
4004776135,59810,421105,57836315439
1729520674,46196,493820,83718868003
2016969870,46196,493820,83718868003
5529992687,72990,590505,15219654645
1585370208,72990,590505,15219654645
7530858522,72990,590505,15219654645
7612677026,66457,774986,89305627594
6290240378,72990,590505,63428222285
1209432897,23948,583014,25127001934
1542898652,86684,72560,55022879552
9362426364,46196,845743,45141088665
5298368195,23948,583014,40945507474
8962048302,23948,230374,01379699740
2404461251,46196,95578,22345367067
9212741426,72990,590505,88199794137
6923032312,86684,317207,51620771079
3663189325,46196,692131,24128568669
8614945600,51509,223592,73520130234
7694681012,86684,859039,96368237044
4916270451,72990,590505,63428222285
8002786061,72990,590505,63428222285
1059464537,72990,590505,63428222285
9838024983,72990,590505,15219654645
4844125644,66457,957646,79136201384
3644752448,72990,503287,43177538570
4487307892,59810,984724,52150687032
4458423382,72990,547559,28568593939
8340680828,72990,547559,35700364400
5563673761,86684,317207,06088577355
9064113949,86684,317207,06088577355
3829386802,20449,172057,87128504759
3560545788,72990,847627,99489291257
3650775661,59810,421105,27803365384
4352898265,59810,421105,46373216604
7382671354,59810,421105,46373216604
5791847991,66457,97845,00408072782
1705193841,23948,583014,25127001934
5327956181,23948,782714,95937567993
0523922315,23948,782714,57094826635
8999140455,86684,317207,83399041301
6171607324,86684,317207,83399041301
0733339501,86684,317207,89990466373
9662073141,66457,692366,17026467115
2644935623,46196,95578,06566872880
0214099025,46196,95578,06566872880
1979834369,46196,95578,06566872880
4870448825,46196,95578,06566872880
8926734908,46196,95578,22345367067
3575408911,51509,275314,49547809652
0847094251,46196,953695,05251827261
5350496664,86684,317207,48602253915
1109250032,86684,23724,00065433049
1384232028,86684,23724,03368521167
4164972035,86684,23724,36898574461
1177206907,86684,884016,08699022789
3278115839,86684,884016,08699022789
8800033181,86684,884016,08699022789
7314825815,67200,555536,26096941865
7632576998,72990,590505,88199794137
7433263238,86684,859039,48446241295
2328747090,59810,583354,72825006432
4751152721,86684,891635,73248754421
0606857222,20449,888523,59404418159
6112176298,67200,424776,09961924682
2438395505,46196,493820,58604672453
5721913624,46196,493820,83718868003
8479858593,46196,493820,58604672453
2707310098,86684,317207,51620771079
8933361272,72990,590505,43791761252
7273319780,72990,590505,43791761252
1227873787,72990,547559,63369574095
2060697336,72990,547559,63369574095
3761375921,72990,547559,63369574095
2950535114,86684,713733,24547202349
9147634107,86684,713733,65905064773
2276948642,86684,713733,49599013518
0024702778,86684,713733,87356773777
0208117565,86684,665614,20774020103
0117922473,86684,713733,49599013518
6101982655,86684,713733,49599013518
0313247961,86684,713733,49599013518
7194399234,86684,713733,87356773777
0812180632,72990,847627,99489291257
2404780273,46196,953695,05251827261
0628499203,86684,317207,48602253915
6649766350,59810,784859,87319212867
6138729136,59810,784859,87319212867
9083718515,59810,784859,87319212867
3333204193,51509,214004,35440668348
9134579870,72990,547559,54203685174
3531345154,46196,953695,05251827261
3814224137,46196,953695,05251827261
3825449241,86684,23724,36898574461
8487382077,46196,95578,98254607354
4112641269,46196,95578,98254607354
1451904731,46196,95578,98254607354
6322361715,86684,626471,37526546252
7350646496,72990,547559,95371072727
3564691047,86684,317207,23053512186
5758926758,86684,317207,34832912991
4474207511,67200,555536,89775701700
0080356121,51509,275314,94928346826
8290348711,23948,230374,01379699740
5407402293,66457,774986,55621347250
6500756616,66457,774986,45268157513
6557433192,86684,713733,87356773777
6119689376,86684,713733,24547202349
3887838205,86684,713733,24547202349
3739557396,66457,97845,02707802974
3025666372,66457,97845,02707802974
6887150903,66457,97845,02707802974
5903627034,66457,97845,02707802974
4529344587,23948,583014,25127001934
1153381047,86684,72560,86259720103
8348697506,66457,774986,89305627594
3069602111,86684,713733,11097593146
9998445449,23948,583014,25127001934
2324289134,72990,847627,88250253138
7451506137,46196,493820,83718868003
1693556167,86684,431430,22333190613
7437821913,46196,692131,07525309742
9741345058,46196,692131,07525309742
7856708964,86684,317207,51620771079
4004340317,46196,953695,78087681979
3753330281,46196,953695,78087681979
9365888742,59810,421105,46373216604
2626226650,23948,583014,40945507474
4377249210,23948,230374,01379699740
6831620043,46196,95578,53007667402
3268346984,46196,95578,53007667402
9998084582,86684,317207,06088577355
2292769042,86684,317207,34832912991
2147384812,86684,317207,06088577355
0592106467,59810,984724,56746443816
7861711182,59810,984724,22694273476
9273629596,86684,859039,67968159683
4986859390,72990,503287,43177538570
8697204910,46196,692131,12001257387
7604754395,67200,555536,90037299404
5537641797,66457,952711,42042270603
4458909235,86684,317207,08334783177
8139396280,86684,317207,95046826413
4506277427,86684,431430,18724428047
3428629474,46196,953695,25035689948
0269562672,86684,23724,36898574461
3650257561,59810,984724,23112925661
2862778808,23948,583014,25127001934
0576802883,46196,753428,74726968284
8674228376,46196,753428,74726968284
9728793743,46196,692131,12001257387
4453808514,86684,317207,62369844559
5674982731,86684,317207,62369844559
2271370109,46196,493820,83718868003
3411634685,23948,583014,79563240398
9285352546,86684,713733,65905064773
6828870767,59810,405360,30589021373
2973471559,59810,405360,30589021373
8628939542,86684,317207,23053512186
7684293838,86684,891635,21059118601
6242746778,86684,431430,33497618382
2187028703,66457,692366,83414659634
9181327789,46196,692131,07525309742
5138221621,86684,23724,18742990545
7088795719,46196,692131,07525309742
9900703401,46196,753428,41650975360
6924682225,86684,14903,00824535900
5529328442,59810,784859,66852531592
4961318986,86684,317207,48185692263
5974976523,86684,23724,40576533251
0403326860,67200,371441,38370207130
9463125295,67200,733683,10890092101
1516780892,67200,620029,71718618634
2242922057,86684,608952,30395974043
2900355928,86684,626471,52402198298
6730325891,46196,692131,24128568669
0123056851,86684,884016,01476749009
9986578064,86684,608952,89528847766
1602124486,72990,590505,15219654645
3348194456,72990,590505,86945107240
4965776188,59810,421105,45725969140
1114676824,59810,421105,45725969140
2027545643,86684,626471,25822184589
4300250502,86684,626471,31425796291
7321413878,67200,555536,61341043096
9994890393,46196,493820,83718868003
0457654466,86684,608952,59910587234
5221851312,86684,608952,76420180336
1323457208,86684,891635,72918794247
5630555919,86684,891635,72918794247
8941350437,66457,774986,24733407570
6501908199,86684,317207,08334783177
1874945019,86684,317207,08334783177
2386940651,66457,952711,41763472842
0656979472,86684,626471,65342173072
7360878805,86684,72560,86259720103
8021313737,86684,72560,86259720103
8036221492,72990,847627,51748937654
6106283732,86684,23724,40576533251
7539179577,86684,23724,40576533251
5292753677,46196,692131,15912894804
7003480565,86684,317207,11929705277
9049988124,23948,782714,95937567993
4372359436,46196,692131,15912894804
4888748210,59810,405360,53532278874
7274050463,46196,953695,78087681979
3385327500,46196,953695,78087681979
4350342689,86684,431430,67213578215
0166630258,86684,431430,67213578215
5008613251,86684,431430,67213578215
9166199006,86684,431430,67213578215
5246656963,59810,421105,27803365384
0009867349,72990,503287,43177538570
6773540177,46196,953695,27897394305
8789148682,46196,953695,27897394305
8341928118,46196,953695,78087681979
5196908426,46196,953695,24097572030
7269510884,86684,23724,29759550869
7495347722,86684,431430,22333190613
0673760373,72990,753406,05377216526
2973383039,86684,317207,51620771079
6980424961,67200,733683,69264812441
4198593037,46196,692131,15912894804
0746628974,20449,888523,29430659690
6210968105,72990,547559,59626649453
5085904365,46196,692131,15912894804
6150354771,46196,692131,12001257387
5229283948,46196,692131,24128568669
0933302469,86684,891635,57001614543
9540048308,86684,859039,61506769565
6077179302,86684,859039,61506769565
9865899148,67200,371441,41813724524
9681948422,72990,547559,28568593939
2970790037,72990,547559,28568593939
0794753496,72990,547559,28568593939
9839606450,46196,150285,59938600067
7261976004,20449,172057,43011434096
6421987066,66457,952711,25053717407
0807361512,86684,859039,62697088250
5618293925,86684,891635,85764411275
5280016660,86684,431430,67213578215
2247997353,86684,431430,67213578215
0268378477,46196,692131,12001257387
1782446041,46196,692131,12001257387
4529902901,46196,692131,12001257387
4781698430,46196,692131,12001257387
8729006145,46196,692131,12001257387
8855267196,86684,884016,45285016230
7955384807,86684,884016,45285016230
9105511402,86684,884016,45285016230
1869928441,86684,891635,59024684178
6311161074,86684,891635,21059118601
6564498396,86684,23724,36898574461
4902738417,59810,421105,87476472786
7168609598,67200,371441,92066428322
4086527854,46196,95578,98254607354
5088642382,46196,692131,84530164015
3726812082,46196,692131,24128568669
1054489747,46196,692131,84530164015
1909549242,46196,953695,25035689948
2065285721,46196,953695,25035689948
9146876584,23948,782714,82749714697
8265783450,67200,733683,10890092101
2194688655,67200,733683,10890092101
6634038925,46196,692131,12001257387
6347307691,86684,23724,08889405449
6816530689,59810,784859,87319212867
5667765983,66457,692366,02264864033
0823317654,66457,692366,02264864033
4640812643,59810,896790,59392936077
2304967263,59810,896790,62724926242
1442274245,46196,692131,84530164015
9311058561,46196,692131,24128568669
7804935193,46196,692131,84530164015
4351077007,46196,692131,84530164015
9042673196,46196,692131,84530164015
5898676039,46196,692131,84530164015
5926854944,46196,692131,84530164015
6321014701,72990,503287,04170535741
9707104688,86684,884016,01476749009
6553088390,23948,350059,63232081467
9126059698,72990,503287,20885080993
4493597122,59810,896790,11580701504
2831059568,46196,150285,59938600067
9382138453,46196,953695,05251827261
1313286192,46196,493820,05090485572
3056482902,66457,952711,52428160803
3002834257,46196,95578,98254607354
2438130786,23948,782714,57094826635
3200314795,23948,782714,82749714697
3866216828,23948,782714,82749714697
5066588773,23948,782714,95937567993
2636153617,72990,753406,05377216526
8399530357,66457,952711,25053717407
0056800859,46196,953695,25035689948
2633655197,51509,223592,54728702872
3691341827,59810,896790,98404581561
6615148005,59810,405360,44387895375
1585080152,86684,72560,86259720103
7011911798,86684,72560,86259720103
1429420127,86684,884016,08699022789
1997459015,86684,884016,08699022789
7075072588,86684,884016,08699022789
5592949537,86684,884016,08699022789
3370669876,46196,493820,78734438123
3379307866,86684,884016,45285016230
5203835144,86684,884016,45285016230
9697643248,72990,547559,59626649453
0724010274,86684,713733,64050696307
7887783778,86684,713733,64050696307
6931766856,86684,23724,40576533251
6537338789,67200,424776,09961924682
9381015134,66457,97845,54035888470
9236156463,66457,97845,54035888470
5019266600,66457,97845,54035888470
6781899553,59810,984724,66707389741
1649055122,86684,884016,54743518553
6569609725,20449,888523,29430659690
2671243756,20449,172057,43011434096
5562035977,86684,317207,34832912991
5054458076,59810,984724,52150687032
7250461904,59810,984724,52150687032
1389443261,59810,784859,66852531592
9390272150,46196,95578,93817467175
1681584503,86684,23724,36898574461
1619294879,23948,782714,46767256477
3747300309,86684,72560,55022879552
3657754860,59810,421105,26667222847
6982922441,59810,784859,87319212867
8939323403,86684,912317,71992962339
1052877108,23948,583014,60325307687
5251203924,66457,957646,20194453791
0875724189,59810,984724,28726317528
0641639674,67200,620029,61259598950
5361737840,67200,620029,61259598950
3434545539,46196,692131,84530164015
2281257002,67200,371441,38370207130
9019294970,59810,984724,12525302946
2780386226,59810,984724,12525302946
2289562688,51509,400883,89902648341
8594773340,51509,400883,89902648341
2400220343,51509,400883,89902648341
3997958147,51509,400883,89902648341
6798053396,51509,400883,89902648341
7555067687,23948,230374,63081261605
3298654612,86684,912317,97137472405
4013123124,86684,23724,74996918938
4828077505,51509,178814,62726350803
7201333418,66457,597871,39507105454
9030194403,46196,150285,59938600067
2048459505,59810,784859,44834859220
0297812976,86684,859039,96592613269
3663719095,72990,847627,88250253138
5080128213,86684,317207,51620771079
6598107300,59810,583354,83067552138
6600548665,46196,692131,07525309742
2639095661,59810,405360,44387895375
1154482324,23948,583014,56724218784
